240, 3, 6
140, 195, 1
125, 195, 3
78, 13, 1
13, 5, 1
102, 140, 3
3, 122, 1
120, 102, 2
102, 4, 3
4, 102, 3
102, 197, 1
197, 240, 1
102, 175, 1
122, 240, 1
120, 192, 1
197, 221, 1
221, 78, 1
174, 192, 1
196, 39, 1
39, 5, 1
4, 3, 2
6, 265, 2
162, 265, 1
195, 168, 5
3, 340, 5
104, 192, 1
192, 175, 2
175, 146, 11
175, 119, 9
119, 146, 7
142, 119, 10
142, 54, 4
54, 3, 25
54, 265, 4
119, 265, 10
265, 54, 3
265, 5, 1
91, 196, 2
196, 125, 2
5, 201, 1
201, 3, 1
125, 120, 1
120, 125, 2
78, 45, 1
45, 120, 1
5, 240, 1
40, 78, 1
10, 168, 1
78, 168, 12
265, 4, 1
4, 19, 1
19, 146, 1
5, 162, 1
5, 141, 2
141, 3, 3
3, 141, 1
5, 265, 1
168, 4, 3
4, 240, 4
219, 219, 47
3, 102, 5
240, 309, 2
309, 102, 2
102, 309, 2
309, 240, 2
265, 219, 1
265, 309, 3
309, 265, 3
33, 175, 1
6, 54, 2
54, 54, 333
54, 174, 2
174, 5, 2
220, 197, 1
265, 192, 1
3, 174, 1
102, 6, 2
6, 125, 3
125, 141, 2
141, 37, 1
37, 4, 1
78, 174, 3
174, 78, 3
125, 140, 2
240, 195, 1
195, 125, 4
197, 125, 2
168, 6, 1
6, 146, 1
146, 78, 1
91, 13, 1
13, 33, 1
33, 3, 6
3, 33, 6
33, 141, 1
141, 33, 1
33, 125, 1
6, 197, 4
146, 196, 1
78, 85, 1
85, 78, 2
78, 33, 7
33, 33, 9
196, 85, 1
195, 192, 3
240, 4, 3
102, 54, 1
102, 63, 1
63, 78, 1
78, 162, 1
119, 104, 4
54, 119, 1
119, 3, 1
142, 117, 1
117, 142, 1
146, 163, 9
163, 146, 8
163, 163, 2
142, 91, 1
104, 119, 1
54, 146, 1
168, 162, 1
162, 168, 1
4, 265, 3
3, 54, 36
54, 5, 1
5, 54, 1
54, 240, 5
240, 54, 4
54, 309, 103
309, 54, 93
309, 3, 14
54, 4, 1
4, 54, 1
309, 309, 15
3, 309, 4
54, 6, 1
54, 311, 1
311, 91, 1
192, 174, 1
125, 33, 1
196, 4, 1
242, 175, 1
175, 125, 1
242, 140, 1
102, 242, 1
242, 265, 1
78, 311, 1
220, 220, 1
220, 6, 1
91, 266, 1
266, 265, 1
140, 5, 2
78, 158, 1
158, 78, 1
196, 140, 1
5, 196, 2
39, 125, 1
78, 4, 2
5, 168, 1
340, 340, 1
168, 311, 1
140, 174, 1
78, 220, 1
220, 195, 1
240, 175, 2
174, 114, 1
3, 19, 1
19, 19, 1
19, 4, 1
78, 54, 1
142, 192, 1
163, 91, 1
91, 142, 1
6, 104, 1
119, 119, 1
175, 91, 1
91, 175, 1
142, 168, 1
192, 195, 2
120, 120, 2
102, 125, 1
125, 196, 1
102, 122, 1
3, 13, 1
13, 102, 1
33, 195, 9
195, 33, 5
240, 196, 1
196, 33, 5
196, 240, 1
78, 146, 2
91, 168, 1
168, 240, 1
33, 196, 5
168, 91, 1
91, 91, 3
5, 242, 1
242, 91, 1
120, 3, 1
6, 220, 1
175, 78, 1
