309, 6, 6
6, 10, 5
10, 85, 4
85, 5, 11
27, 102, 52
10, 309, 12
309, 27, 30
85, 102, 38
13, 4, 264
4, 13, 77
4, 78, 223
78, 13, 338
13, 13, 278
4, 240, 95
240, 4, 93
13, 240, 97
240, 13, 199
240, 240, 295
240, 78, 71
78, 240, 85
13, 265, 85
265, 240, 106
78, 4, 62
265, 4, 20
78, 265, 15
265, 13, 22
265, 78, 12
4, 3, 6
168, 146, 57
146, 168, 61
168, 85, 1
102, 196, 21
5, 27, 18
27, 10, 9
102, 10, 15
5, 10, 10
85, 265, 17
195, 309, 14
309, 5, 37
27, 309, 35
102, 85, 50
85, 10, 11
10, 27, 9
102, 197, 3
197, 102, 1
142, 4, 12
4, 142, 12
4, 196, 1
6, 13, 8
3, 33, 5
102, 4, 9
197, 195, 3
195, 192, 8
192, 5, 26
5, 268, 1
268, 91, 1
91, 192, 8
192, 125, 25
125, 192, 10
125, 102, 1
221, 172, 1
172, 3, 1
5, 195, 31
192, 142, 1
125, 195, 18
125, 268, 17
268, 5, 14
125, 5, 20
3, 192, 28
195, 197, 9
197, 5, 14
5, 192, 83
3, 91, 38
5, 91, 38
33, 3, 8
3, 174, 1
174, 5, 2
13, 5, 3
140, 6, 1
196, 142, 2
91, 102, 4
91, 78, 3
78, 162, 2
162, 4, 4
4, 85, 1
309, 10, 11
10, 10, 5
5, 196, 5
27, 6, 9
10, 195, 4
85, 196, 16
196, 309, 8
196, 10, 4
196, 27, 8
85, 6, 7
192, 33, 15
33, 192, 13
91, 197, 6
5, 33, 19
125, 258, 8
258, 311, 10
311, 174, 1
195, 3, 30
192, 195, 3
197, 6, 6
197, 3, 20
196, 192, 1
6, 197, 7
221, 91, 1
6, 192, 13
192, 91, 14
91, 221, 1
5, 125, 9
311, 240, 8
240, 174, 6
174, 175, 6
175, 191, 4
191, 122, 4
196, 199, 1
140, 3, 1
33, 6, 10
6, 3, 18
125, 6, 4
197, 33, 4
33, 125, 3
3, 125, 4
146, 195, 6
6, 146, 3
104, 102, 2
265, 54, 1
54, 146, 2
3, 175, 8
175, 142, 6
240, 265, 14
13, 19, 2
19, 168, 1
168, 4, 17
168, 196, 1
195, 27, 9
5, 265, 5
85, 27, 6
27, 196, 2
6, 85, 3
5, 60, 1
60, 195, 1
125, 122, 1
122, 3, 2
142, 221, 2
221, 162, 1
162, 197, 2
195, 91, 4
91, 162, 1
4, 175, 8
175, 174, 5
174, 57, 3
57, 175, 3
175, 54, 3
54, 175, 4
175, 6, 5
6, 174, 4
174, 11, 3
11, 45, 3
45, 33, 4
192, 243, 3
243, 125, 3
91, 258, 3
122, 5, 1
5, 54, 1
54, 196, 1
197, 125, 5
91, 125, 2
91, 45, 2
102, 162, 2
162, 5, 2
91, 168, 2
340, 3, 5
265, 340, 5
3, 340, 3
195, 340, 3
33, 174, 1
174, 102, 2
162, 3, 3
168, 5, 1
5, 162, 2
5, 78, 3
162, 91, 1
197, 91, 3
3, 162, 3
197, 197, 1
6, 221, 2
221, 33, 1
4, 6, 1
78, 5, 1
33, 91, 1
258, 174, 1
91, 196, 2
196, 3, 2
3, 199, 4
199, 3, 1
4, 221, 2
221, 6, 3
6, 4, 2
102, 140, 1
142, 162, 1
4, 168, 14
168, 120, 1
120, 6, 9
6, 120, 4
120, 102, 6
102, 120, 7
102, 7, 7
7, 119, 3
119, 7, 1
7, 7, 11
7, 120, 6
120, 120, 5
120, 7, 3
119, 102, 1
7, 102, 5
7, 6, 3
27, 7, 5
27, 120, 2
6, 7, 1
120, 27, 2
7, 27, 1
104, 104, 12
265, 175, 1
91, 265, 1
104, 146, 5
3, 54, 2
54, 142, 1
4, 5, 6
4, 102, 6
5, 85, 6
265, 27, 5
27, 265, 6
265, 309, 7
196, 85, 5
5, 66, 1
66, 91, 1
91, 174, 1
174, 3, 2
33, 197, 2
192, 102, 1
125, 140, 1
3, 4, 2
221, 5, 2
268, 197, 1
125, 85, 1
265, 85, 8
309, 265, 3
265, 6, 1
265, 195, 4
309, 3, 1
311, 91, 1
4, 197, 1
221, 4, 2
3, 78, 28
78, 168, 45
168, 78, 46
78, 3, 23
168, 162, 1
162, 265, 1
265, 65, 1
65, 195, 1
221, 13, 1
13, 3, 1
196, 197, 1
197, 199, 1
199, 5, 1
45, 3, 2
6, 168, 2
340, 340, 2
146, 13, 5
13, 146, 2
168, 54, 1
54, 168, 1
168, 240, 9
240, 102, 2
240, 168, 11
3, 240, 2
33, 33, 1
33, 78, 2
240, 33, 1
33, 168, 1
240, 3, 3
240, 5, 1
5, 191, 1
191, 197, 1
168, 91, 1
140, 142, 1
268, 3, 2
13, 197, 1
5, 240, 1
19, 265, 1
265, 42, 1
42, 168, 1
168, 37, 1
37, 3, 1
43, 195, 1
168, 175, 1
122, 268, 1
268, 45, 1
45, 45, 24
45, 5, 2
6, 54, 1
54, 54, 3
54, 174, 1
221, 220, 1
220, 196, 1
196, 220, 1
220, 6, 1
192, 4, 1
4, 174, 1
91, 146, 2
104, 175, 2
175, 119, 2
119, 175, 3
146, 119, 2
175, 265, 7
119, 104, 1
142, 192, 1
119, 146, 1
195, 66, 1
66, 57, 1
57, 54, 1
54, 221, 1
221, 63, 3
63, 174, 1
174, 125, 1
125, 175, 1
175, 5, 37
5, 45, 3
45, 200, 1
200, 5, 1
3, 45, 3
3, 64, 1
64, 195, 1
195, 33, 4
78, 191, 1
191, 54, 1
175, 3, 6
175, 195, 36
195, 175, 42
195, 4, 1
33, 175, 6
5, 63, 5
63, 63, 1
63, 202, 1
202, 175, 1
175, 33, 4
33, 4, 1
221, 45, 1
45, 175, 9
195, 221, 2
5, 307, 5
307, 5, 5
45, 195, 3
195, 45, 4
175, 4, 6
195, 200, 1
200, 33, 1
4, 45, 1
45, 4, 1
175, 63, 4
63, 175, 5
175, 7, 1
7, 175, 1
45, 120, 1
120, 175, 1
5, 175, 15
175, 120, 1
120, 63, 1
63, 42, 1
42, 6, 1
6, 175, 5
3, 7, 1
119, 6, 1
175, 201, 4
201, 175, 6
5, 4, 4
4, 195, 3
175, 221, 8
63, 45, 1
175, 307, 3
5, 201, 1
33, 63, 1
63, 5, 3
221, 195, 6
195, 201, 1
175, 45, 4
45, 307, 1
307, 195, 1
221, 175, 7
307, 175, 3
63, 6, 1
195, 307, 1
195, 63, 2
63, 195, 2
4, 307, 2
307, 221, 2
307, 4, 1
5, 199, 1
199, 175, 1
33, 195, 1
195, 202, 1
202, 4, 1
63, 221, 1
6, 45, 1
195, 13, 1
13, 309, 1
10, 265, 1
27, 172, 1
172, 102, 2
3, 13, 2
10, 168, 1
168, 309, 1
265, 196, 1
309, 192, 1
91, 122, 1
221, 192, 1
199, 102, 1
13, 91, 1
3, 85, 1
10, 6, 1
10, 196, 1
91, 141, 1
141, 5, 1
125, 33, 1
91, 66, 1
66, 60, 1
60, 140, 1
140, 102, 1
125, 197, 1
13, 195, 1
91, 175, 1
174, 172, 1
122, 142, 1
240, 91, 1
13, 6, 1
142, 168, 1
340, 43, 1
