168, 13, 4
13, 4, 64
4, 78, 33
102, 104, 1
91, 163, 5
163, 102, 1
91, 168, 8
13, 5, 10
5, 13, 5
13, 12, 4
12, 104, 4
45, 3, 8
3, 146, 66
146, 4, 4
4, 104, 1
104, 102, 3
102, 6, 4
13, 3, 3
102, 3, 4
3, 13, 3
192, 183, 2
183, 122, 1
60, 197, 1
45, 331, 1
331, 6, 1
6, 268, 2
268, 13, 3
12, 120, 1
120, 6, 1
6, 174, 2
174, 78, 1
45, 195, 1
195, 12, 2
104, 45, 2
13, 104, 4
6, 122, 1
122, 268, 2
268, 5, 1
5, 220, 3
220, 6, 5
6, 192, 7
140, 5, 7
196, 140, 1
140, 192, 3
192, 195, 3
195, 197, 4
5, 192, 24
192, 91, 10
140, 140, 2
192, 192, 15
196, 13, 7
13, 196, 10
122, 104, 2
104, 4, 1
4, 3, 8
13, 197, 1
197, 78, 1
3, 4, 9
4, 168, 16
5, 104, 2
104, 12, 2
13, 45, 1
91, 78, 5
102, 163, 4
163, 221, 1
221, 78, 3
78, 12, 2
12, 91, 4
174, 175, 4
175, 60, 4
60, 183, 3
183, 12, 4
12, 221, 1
195, 102, 2
6, 146, 2
6, 104, 1
5, 146, 3
146, 13, 1
13, 91, 2
192, 104, 1
60, 102, 3
104, 168, 4
3, 60, 1
13, 78, 28
168, 163, 3
168, 146, 150
146, 221, 1
221, 104, 1
104, 6, 1
102, 221, 6
168, 183, 1
102, 265, 20
265, 142, 119
142, 142, 146
142, 3, 219
146, 265, 73
265, 54, 6
54, 265, 8
3, 175, 98
175, 54, 4
54, 3, 20
3, 142, 197
142, 104, 54
104, 142, 41
142, 265, 95
265, 104, 46
104, 3, 92
146, 104, 19
104, 265, 47
265, 175, 27
175, 142, 77
142, 175, 64
175, 104, 30
104, 175, 31
175, 3, 64
3, 104, 75
104, 146, 13
146, 142, 42
142, 146, 46
175, 265, 34
104, 104, 21
175, 175, 34
146, 3, 91
265, 146, 88
146, 175, 9
60, 196, 1
163, 12, 1
12, 3, 1
3, 183, 2
183, 13, 2
6, 196, 2
45, 5, 5
163, 91, 2
192, 12, 1
45, 4, 1
4, 102, 2
163, 45, 2
78, 146, 2
78, 174, 1
174, 168, 2
192, 60, 1
12, 168, 4
265, 102, 23
168, 4, 12
168, 162, 3
162, 168, 2
168, 240, 2
240, 4, 33
13, 240, 25
240, 240, 23
240, 13, 20
4, 13, 65
4, 4, 84
265, 13, 1
240, 78, 14
78, 4, 30
4, 240, 25
78, 240, 10
4, 265, 5
43, 195, 1
265, 340, 10
340, 340, 2
3, 195, 17
195, 3, 12
195, 43, 1
6, 162, 2
162, 6, 5
3, 102, 3
221, 221, 5
221, 3, 1
45, 33, 2
33, 6, 1
3, 45, 6
3, 163, 1
146, 146, 23
3, 19, 187
19, 19, 151
19, 3, 187
45, 19, 1
192, 174, 1
174, 54, 1
54, 192, 1
195, 54, 1
6, 125, 1
125, 5, 1
5, 45, 1
220, 19, 1
183, 120, 1
102, 195, 1
195, 192, 1
196, 192, 1
91, 13, 5
13, 195, 7
33, 5, 11
146, 91, 1
102, 78, 4
78, 175, 1
197, 168, 1
168, 142, 1
265, 119, 4
119, 265, 4
175, 146, 18
54, 142, 6
146, 119, 3
119, 142, 8
19, 168, 7
78, 265, 4
265, 4, 3
4, 19, 4
19, 4, 3
19, 146, 2
45, 122, 1
122, 6, 2
3, 122, 1
6, 12, 1
168, 5, 3
78, 331, 2
331, 120, 1
120, 3, 2
6, 13, 1
33, 3, 1
6, 33, 8
33, 78, 1
12, 60, 1
60, 104, 2
265, 91, 2
3, 162, 4
3, 141, 4
141, 6, 1
265, 78, 2
146, 54, 1
175, 91, 1
91, 54, 1
3, 240, 1
5, 240, 1
265, 240, 4
43, 340, 3
91, 183, 1
183, 183, 1
183, 268, 1
331, 33, 1
13, 220, 3
220, 195, 2
33, 45, 1
45, 6, 1
91, 146, 2
142, 119, 7
119, 146, 1
119, 3, 4
175, 119, 2
104, 119, 1
119, 104, 1
142, 54, 6
3, 54, 16
54, 4, 1
240, 5, 1
5, 4, 1
13, 175, 1
175, 174, 1
174, 174, 40
174, 57, 1
57, 175, 1
54, 175, 1
175, 6, 1
174, 11, 1
11, 45, 1
33, 192, 1
192, 33, 1
192, 243, 1
243, 125, 1
125, 125, 8
125, 91, 1
91, 258, 1
258, 311, 1
311, 240, 1
240, 174, 1
175, 191, 1
191, 122, 1
268, 45, 1
6, 54, 1
54, 54, 222
54, 174, 1
174, 3, 1
4, 146, 2
162, 78, 1
78, 19, 1
3, 221, 1
78, 45, 1
45, 60, 1
140, 196, 1
195, 220, 1
220, 220, 8
196, 12, 1
91, 33, 1
102, 183, 1
183, 331, 1
331, 3, 1
6, 7, 1
7, 13, 1
13, 122, 1
122, 78, 1
102, 120, 1
220, 91, 1
163, 122, 1
91, 10, 1
10, 146, 1
78, 220, 1
220, 196, 1
196, 102, 1
265, 162, 1
141, 3, 3
4, 5, 1
168, 19, 7
19, 162, 2
162, 265, 2
19, 265, 3
265, 19, 2
146, 19, 1
5, 221, 1
221, 54, 1
54, 309, 93
309, 54, 95
54, 240, 1
240, 54, 1
309, 309, 27
309, 3, 2
3, 309, 4
54, 301, 1
301, 301, 623
301, 220, 37
220, 301, 43
301, 6, 20
6, 301, 19
301, 221, 28
221, 197, 1
197, 301, 5
221, 301, 32
301, 300, 30
300, 221, 2
220, 221, 4
300, 220, 7
301, 295, 14
295, 301, 13
300, 6, 2
6, 221, 1
221, 300, 1
300, 301, 20
6, 220, 4
300, 300, 1
295, 295, 1
295, 220, 2
220, 295, 1
221, 295, 1
295, 221, 2
300, 197, 1
220, 300, 1
6, 295, 1
221, 220, 1
301, 197, 3
221, 6, 1
301, 168, 1
195, 265, 2
162, 197, 1
91, 141, 1
91, 162, 2
192, 162, 1
197, 162, 1
141, 197, 1
91, 142, 1
91, 265, 1
119, 119, 1
3, 119, 1
54, 146, 1
142, 168, 1
