4, 91, 65
140, 4, 450
4, 45, 35
4, 197, 64
4, 3, 4206
5, 140, 166
140, 91, 128
45, 11, 2
11, 5, 12
125, 54, 12
197, 174, 26
201, 45, 52
5, 54, 322
195, 197, 143
192, 91, 107
140, 197, 288
140, 140, 756
199, 3, 7
91, 196, 30
196, 6, 30
196, 5, 81
220, 192, 6
4, 220, 37
196, 3, 109
45, 220, 14
220, 221, 63
220, 45, 12
5, 63, 118
6, 96, 7
96, 97, 7
97, 11, 8
6, 289, 7
289, 11, 7
201, 3, 4
91, 125, 8
125, 240, 17
240, 91, 18
191, 192, 8
42, 42, 77
42, 221, 351
221, 120, 65
120, 3, 219
3, 163, 22
163, 3, 15
5, 141, 87
141, 3, 7
197, 120, 8
3, 7, 189
7, 91, 24
195, 331, 12
331, 120, 32
3, 78, 286
78, 3, 192
6, 331, 32
120, 195, 27
192, 78, 19
78, 78, 4995
78, 195, 91
78, 6, 25
91, 91, 380
45, 4, 65
91, 174, 61
174, 11, 88
11, 11, 178
5, 196, 36
196, 195, 306
6, 220, 48
220, 3, 14
4, 175, 202
174, 57, 27
57, 175, 38
175, 6, 76
6, 174, 177
33, 168, 22
168, 146, 1254
146, 3, 273
3, 146, 92
146, 168, 1031
168, 3, 2193
3, 168, 1594
168, 168, 2061
146, 146, 150
146, 196, 7
196, 33, 34
33, 196, 49
3, 33, 253
125, 3, 113
33, 125, 60
125, 33, 34
168, 122, 16
122, 102, 7
102, 122, 12
102, 221, 191
4, 192, 20
3, 220, 15
220, 102, 1
102, 201, 10
201, 202, 83
202, 201, 9
202, 102, 2
102, 331, 12
331, 158, 1
158, 158, 85
158, 102, 1
102, 4, 194
4, 168, 641
168, 6, 77
6, 168, 353
168, 102, 2492
102, 168, 1933
168, 240, 225
240, 3, 191
3, 240, 171
240, 102, 130
3, 102, 483
102, 240, 74
240, 168, 147
102, 3, 485
240, 331, 19
331, 240, 8
240, 196, 1447
196, 78, 1240
78, 5, 215
6, 240, 90
240, 78, 1132
5, 78, 19
78, 196, 163
6, 78, 213
78, 240, 639
78, 265, 1988
265, 240, 2203
196, 240, 411
240, 265, 638
78, 219, 85
219, 191, 1
192, 311, 1
311, 78, 60
265, 78, 467
196, 4, 15
4, 78, 310
197, 78, 39
240, 6, 95
240, 220, 9
220, 196, 25
196, 220, 24
220, 78, 8
240, 219, 40
219, 240, 24
240, 11, 1
11, 197, 4
5, 243, 1
243, 174, 1
174, 122, 10
122, 45, 52
220, 5, 305
220, 300, 4
300, 300, 3
300, 5, 10
6, 300, 9
5, 300, 7
300, 220, 4
300, 6, 3
6, 133, 3
133, 6, 5
133, 5, 6
300, 133, 1
5, 133, 7
220, 197, 32
197, 220, 78
197, 300, 1
220, 133, 1
133, 220, 3
220, 175, 2
54, 54, 1234
54, 174, 15
4, 174, 59
6, 175, 151
196, 85, 54
85, 196, 56
195, 33, 289
45, 13, 33
13, 13, 175
197, 33, 88
4, 33, 74
141, 33, 18
33, 4, 60
141, 141, 80
33, 91, 18
141, 5, 17
33, 175, 28
13, 3, 14
174, 33, 23
33, 197, 157
240, 311, 22
78, 33, 89
197, 160, 17
160, 159, 66
159, 120, 39
120, 140, 27
221, 33, 115
78, 102, 110
221, 42, 52
221, 102, 99
102, 78, 408
78, 168, 641
4, 240, 241
197, 221, 156
221, 142, 151
142, 3, 461
221, 6, 421
13, 78, 38
140, 78, 30
142, 4, 495
4, 221, 170
221, 78, 40
78, 221, 11
78, 140, 51
221, 140, 89
195, 42, 114
6, 140, 69
7, 5, 22
140, 195, 136
142, 221, 1
4, 142, 388
6, 10, 50
33, 221, 10
120, 221, 17
4, 265, 364
4, 160, 3
159, 240, 1
240, 118, 13
38, 78, 9
78, 10, 1
10, 168, 2
102, 102, 3506
102, 6, 876
240, 195, 38
195, 240, 47
219, 174, 6
125, 122, 11
122, 125, 1
125, 5, 89
5, 180, 6
180, 221, 6
91, 240, 57
3, 180, 11
180, 6, 9
78, 13, 17
5, 207, 13
207, 94, 20
94, 6, 24
240, 4, 147
38, 197, 9
265, 265, 1994
265, 168, 1616
219, 311, 48
219, 91, 21
91, 219, 3
6, 9, 21
9, 195, 21
195, 10, 30
10, 195, 24
195, 13, 184
195, 140, 170
140, 42, 26
240, 140, 26
221, 240, 69
6, 160, 2
160, 168, 2
78, 4, 321
240, 221, 58
118, 221, 8
10, 33, 5
33, 38, 2
38, 195, 6
5, 120, 93
120, 4, 34
240, 10, 5
33, 240, 11
4, 9, 3
9, 4, 1
10, 3, 8
5, 41, 31
41, 240, 2
240, 13, 14
221, 160, 9
3, 265, 1142
265, 140, 122
140, 240, 18
10, 4, 20
78, 42, 14
42, 160, 15
120, 168, 25
91, 311, 11
265, 102, 608
102, 13, 141
13, 102, 151
195, 102, 116
168, 54, 231
54, 102, 195
6, 102, 304
6, 265, 167
240, 33, 56
6, 38, 31
38, 4, 18
265, 33, 22
33, 39, 11
39, 5, 15
265, 4, 180
4, 219, 12
219, 175, 7
221, 63, 273
45, 174, 33
174, 272, 4
272, 197, 5
91, 340, 6
340, 340, 26
340, 192, 3
195, 78, 78
196, 91, 21
6, 268, 14
268, 5, 28
240, 197, 17
207, 6, 4
6, 94, 1
94, 78, 1
265, 5, 31
3, 196, 93
13, 33, 25
4, 311, 14
78, 192, 3
91, 168, 33
3, 125, 49
91, 331, 9
331, 5, 9
91, 140, 21
140, 45, 30
45, 140, 69
45, 78, 42
125, 197, 14
5, 168, 22
168, 9, 1
102, 142, 9
118, 78, 1
221, 168, 257
168, 4, 543
4, 102, 77
4, 10, 10
10, 160, 1
160, 4, 2
142, 118, 1
38, 168, 2
195, 168, 28
219, 3, 2
180, 180, 5569
180, 174, 2
192, 102, 13
125, 221, 4
3, 311, 2
311, 13, 1
13, 240, 4
3, 10, 21
168, 42, 314
42, 102, 6
42, 168, 62
168, 11, 3
91, 155, 10
155, 157, 28
157, 266, 21
266, 160, 19
159, 159, 18
159, 78, 8
331, 160, 5
159, 192, 7
125, 120, 13
240, 125, 3
125, 4, 5
91, 199, 23
199, 168, 1
265, 331, 27
331, 4, 114
6, 311, 2
311, 168, 3
4, 125, 12
125, 168, 16
42, 4, 13
168, 125, 6
240, 192, 13
192, 240, 6
3, 219, 6
219, 140, 5
33, 45, 26
140, 33, 23
13, 183, 2
183, 174, 3
5, 125, 77
125, 78, 4
78, 155, 7
157, 5, 6
125, 266, 3
266, 102, 11
102, 33, 22
311, 102, 1
240, 45, 10
45, 240, 7
78, 125, 3
125, 140, 10
140, 125, 5
219, 219, 130
219, 6, 8
91, 11, 21
45, 221, 36
122, 155, 8
159, 45, 8
91, 102, 57
221, 201, 33
201, 102, 45
102, 174, 17
174, 168, 12
102, 265, 516
3, 174, 48
3, 19, 367
19, 3, 368
192, 209, 2
209, 91, 1
33, 102, 10
125, 102, 20
168, 33, 22
168, 5, 52
146, 5, 12
146, 33, 5
45, 168, 58
146, 199, 2
199, 5, 36
3, 42, 56
91, 7, 8
7, 195, 46
192, 155, 1
63, 11, 10
125, 174, 15
13, 85, 17
195, 205, 2
205, 205, 3
205, 5, 1
140, 54, 76
221, 143, 27
143, 140, 2
197, 13, 6
3, 143, 2
143, 3, 22
5, 240, 22
13, 197, 2
63, 195, 42
195, 11, 20
122, 174, 37
175, 102, 3
120, 192, 1
120, 42, 16
221, 254, 1
254, 255, 1
255, 192, 1
120, 5, 39
174, 179, 1
179, 119, 1
119, 240, 1
240, 255, 1
255, 6, 1
155, 5, 7
220, 240, 3
102, 125, 3
221, 311, 2
311, 42, 1
168, 196, 14
174, 42, 29
42, 195, 7
5, 10, 8
125, 195, 56
122, 91, 4
195, 199, 23
199, 33, 3
140, 27, 13
27, 174, 124
174, 27, 97
27, 221, 63
220, 114, 2
114, 6, 19
102, 91, 18
265, 3, 412
195, 39, 6
39, 39, 4
38, 196, 1
196, 102, 4
33, 78, 66
192, 13, 10
159, 5, 5
199, 331, 1
221, 141, 30
141, 6, 79
91, 54, 6
220, 11, 4
125, 268, 16
5, 155, 6
157, 78, 3
196, 45, 1
6, 196, 65
168, 331, 16
331, 159, 1
159, 125, 1
125, 158, 1
158, 4, 3
160, 125, 7
120, 240, 4
91, 220, 4
220, 33, 2
168, 265, 827
78, 220, 6
33, 332, 2
332, 197, 1
197, 292, 1
292, 5, 1
5, 265, 5
265, 45, 7
45, 265, 9
5, 99, 6
99, 33, 3
5, 93, 4
93, 192, 4
5, 160, 2
265, 122, 5
122, 78, 7
196, 168, 5
146, 117, 2
117, 5, 3
146, 265, 28
199, 197, 2
146, 45, 33
45, 117, 3
117, 117, 5
117, 168, 5
45, 146, 1
146, 240, 5
240, 160, 2
120, 292, 1
292, 13, 2
78, 118, 1
38, 15, 3
15, 195, 2
13, 118, 3
146, 4, 8
195, 85, 95
85, 78, 20
125, 219, 1
240, 293, 3
293, 4, 3
219, 78, 5
78, 91, 17
91, 78, 85
168, 311, 3
311, 125, 1
78, 175, 68
5, 331, 3
11, 192, 12
45, 157, 1
102, 192, 6
197, 125, 16
122, 146, 2
146, 122, 6
122, 168, 20
122, 5, 17
195, 201, 123
202, 168, 9
192, 168, 19
102, 12, 2
12, 4, 2
332, 33, 1
125, 265, 1
33, 141, 9
33, 199, 14
199, 78, 2
13, 45, 10
192, 160, 1
196, 146, 1
265, 146, 18
168, 45, 28
117, 45, 1
140, 265, 2
78, 269, 1
269, 118, 1
5, 199, 10
102, 146, 10
3, 122, 16
78, 331, 2
78, 311, 3
3, 13, 23
183, 4, 1
266, 5, 2
102, 5, 51
268, 160, 1
160, 5, 1
192, 221, 3
221, 45, 34
174, 102, 17
201, 168, 4
125, 160, 2
265, 195, 10
160, 120, 4
195, 268, 1
146, 78, 2
168, 117, 2
33, 15, 2
15, 5, 2
240, 292, 1
38, 45, 1
265, 196, 9
146, 125, 4
146, 219, 1
219, 168, 8
168, 78, 121
78, 45, 26
38, 146, 1
196, 192, 3
54, 265, 24
265, 6, 36
265, 19, 17
5, 102, 33
265, 197, 2
197, 102, 5
102, 54, 6
219, 11, 3
201, 174, 1
174, 191, 9
191, 75, 1
75, 221, 1
91, 122, 17
54, 199, 1
199, 102, 79
6, 205, 1
205, 204, 1
204, 203, 5
203, 183, 1
183, 203, 1
203, 213, 4
213, 204, 4
204, 196, 1
196, 204, 2
203, 5, 2
221, 203, 2
204, 54, 2
141, 195, 38
195, 141, 25
3, 54, 291
54, 5, 59
221, 27, 60
6, 199, 24
201, 13, 1
142, 13, 1
4, 199, 7
199, 195, 20
174, 4, 35
3, 27, 3
27, 4, 2
174, 13, 26
13, 199, 1
91, 66, 1
66, 33, 1
268, 91, 1
5, 174, 16
174, 91, 3
13, 174, 3
174, 204, 1
203, 195, 1
195, 203, 1
204, 13, 1
174, 120, 24
6, 142, 74
142, 7, 215
119, 91, 1
199, 200, 67
200, 197, 1
197, 196, 11
4, 11, 18
199, 202, 18
202, 5, 17
91, 20, 49
20, 174, 48
174, 201, 51
45, 64, 69
64, 195, 38
221, 174, 71
201, 11, 2
114, 195, 107
13, 6, 5
197, 142, 1
142, 102, 5
102, 195, 16
13, 142, 29
142, 142, 109
3, 142, 373
13, 30, 11
30, 4, 11
221, 93, 11
93, 19, 11
19, 221, 22
4, 85, 1
85, 66, 1
66, 197, 1
102, 7, 24
7, 308, 243
308, 3, 257
4, 7, 251
4, 42, 43
42, 174, 9
99, 54, 3
54, 4, 11
308, 4, 8
4, 308, 20
3, 308, 11
7, 4, 25
3, 162, 5
162, 3, 112
199, 54, 7
175, 4, 201
7, 7, 172
308, 308, 39
308, 7, 9
162, 7, 4
91, 120, 8
192, 11, 2
11, 85, 1
85, 5, 16
140, 192, 7
195, 54, 65
197, 63, 12
331, 45, 2
45, 120, 14
7, 209, 8
209, 211, 16
211, 5, 15
199, 122, 7
122, 33, 14
45, 196, 5
45, 42, 11
196, 10, 21
195, 15, 3
15, 42, 2
42, 54, 50
10, 5, 25
118, 195, 18
195, 38, 18
38, 38, 23
174, 209, 4
63, 41, 6
41, 221, 7
63, 221, 65
3, 63, 14
120, 114, 474
114, 221, 13
63, 4, 32
4, 63, 77
6, 120, 129
63, 3, 11
63, 174, 3
54, 11, 6
5, 60, 13
7, 40, 2
40, 120, 3
220, 118, 7
4, 54, 3
38, 3, 1
3, 314, 9
314, 207, 5
94, 91, 2
4, 314, 6
5, 198, 1
198, 83, 1
83, 4, 1
4, 40, 3
40, 194, 1
118, 7, 1
7, 220, 3
91, 83, 1
83, 196, 3
196, 118, 4
118, 5, 5
220, 40, 3
40, 118, 4
194, 196, 1
192, 314, 1
314, 197, 2
91, 39, 1
39, 197, 1
197, 38, 2
196, 212, 1
212, 3, 1
5, 39, 1
39, 38, 1
40, 40, 3
40, 4, 2
120, 60, 1
60, 4, 2
10, 9, 2
9, 38, 2
38, 60, 1
118, 10, 2
221, 7, 3
10, 11, 3
125, 199, 3
195, 125, 42
140, 120, 61
155, 78, 4
3, 331, 26
240, 42, 11
146, 195, 8
175, 37, 1
37, 42, 3
143, 4, 6
240, 19, 3
19, 4, 20
19, 19, 310
19, 240, 4
54, 192, 14
41, 11, 2
6, 141, 10
7, 221, 3
11, 125, 3
122, 122, 7
54, 78, 1
45, 191, 4
191, 5, 1
133, 45, 1
45, 300, 1
133, 174, 1
45, 133, 2
300, 120, 1
7, 120, 43
197, 133, 1
133, 133, 1
311, 33, 1
140, 93, 3
93, 4, 1
6, 219, 3
265, 311, 8
91, 175, 14
311, 192, 1
54, 91, 5
5, 11, 12
202, 200, 15
200, 195, 10
125, 157, 1
157, 91, 1
268, 192, 2
5, 209, 2
209, 3, 2
221, 146, 7
122, 3, 4
163, 6, 3
54, 168, 9
168, 195, 17
102, 45, 8
168, 13, 15
201, 5, 24
63, 5, 22
125, 155, 5
155, 3, 1
331, 266, 1
265, 42, 7
91, 221, 11
168, 7, 95
7, 102, 7
7, 168, 14
63, 192, 1
39, 83, 1
83, 195, 1
221, 41, 7
41, 41, 32
41, 6, 7
42, 5, 9
5, 42, 40
7, 142, 168
7, 10, 2
142, 6, 18
5, 142, 7
63, 54, 6
54, 120, 6
7, 42, 33
174, 140, 2
42, 6, 34
42, 3, 25
7, 197, 1
120, 197, 3
140, 7, 3
54, 42, 5
195, 41, 5
41, 120, 2
42, 41, 6
41, 142, 1
54, 41, 2
41, 5, 6
142, 120, 2
142, 42, 2
120, 142, 6
174, 142, 31
140, 41, 1
42, 142, 6
41, 42, 5
11, 3, 9
3, 114, 44
114, 5, 99
114, 63, 123
63, 120, 76
114, 42, 89
120, 63, 18
114, 120, 169
114, 4, 49
45, 254, 13
254, 42, 13
221, 255, 13
255, 255, 76
255, 5, 11
102, 255, 26
255, 256, 22
256, 265, 96
3, 255, 13
255, 265, 21
45, 122, 4
33, 174, 3
119, 7, 5
195, 175, 222
91, 141, 6
45, 197, 12
6, 128, 2
128, 91, 2
174, 197, 14
11, 6, 5
6, 243, 2
174, 199, 4
91, 60, 6
201, 183, 1
183, 85, 2
175, 195, 256
195, 21, 2
21, 183, 1
174, 20, 4
20, 5, 14
78, 9, 4
9, 5, 7
221, 10, 7
10, 60, 4
60, 197, 10
10, 175, 3
6, 301, 10
301, 301, 152
301, 6, 14
300, 221, 1
221, 301, 7
301, 220, 7
220, 301, 12
301, 221, 8
301, 197, 1
197, 301, 1
301, 300, 8
300, 301, 6
301, 295, 5
295, 301, 7
5, 85, 9
3, 39, 2
39, 195, 2
41, 195, 1
142, 195, 25
174, 265, 4
45, 102, 10
63, 33, 2
7, 11, 2
140, 196, 1
192, 196, 2
196, 221, 1
45, 199, 36
201, 200, 18
200, 202, 15
7, 140, 2
10, 41, 1
7, 41, 1
5, 7, 4
54, 142, 1
41, 3, 1
142, 174, 9
78, 180, 93
180, 78, 71
180, 45, 35
45, 180, 34
180, 192, 21
192, 180, 14
10, 6, 16
11, 221, 1
45, 295, 1
295, 300, 1
300, 295, 3
295, 221, 1
174, 220, 3
13, 91, 5
120, 158, 5
158, 331, 7
4, 266, 4
266, 265, 9
331, 265, 40
140, 331, 1
311, 331, 1
331, 168, 11
175, 5, 335
45, 85, 1
200, 201, 6
202, 175, 7
175, 13, 9
122, 195, 1
195, 20, 5
20, 64, 2
64, 102, 1
45, 65, 9
65, 174, 7
191, 175, 2
140, 191, 6
191, 221, 6
45, 175, 245
175, 60, 3
60, 175, 3
175, 45, 195
175, 307, 24
307, 175, 32
175, 140, 30
42, 175, 44
119, 6, 22
175, 42, 103
202, 199, 58
200, 33, 61
91, 142, 2
45, 54, 27
180, 91, 9
180, 240, 75
240, 180, 76
219, 4, 2
10, 240, 1
10, 142, 1
142, 5, 7
195, 142, 1
142, 10, 1
91, 13, 10
6, 209, 2
174, 192, 5
102, 266, 6
192, 174, 11
78, 11, 1
195, 97, 1
97, 195, 1
197, 7, 2
331, 3, 4
78, 174, 3
195, 96, 3
96, 96, 1
96, 195, 3
180, 125, 152
125, 180, 149
219, 180, 1
180, 219, 1
180, 311, 4
201, 37, 1
37, 195, 1
45, 202, 1
6, 66, 2
54, 63, 1
175, 221, 32
7, 162, 2
38, 174, 2
64, 183, 12
114, 11, 10
192, 199, 7
200, 5, 2
102, 42, 17
15, 3, 1
175, 196, 6
6, 37, 7
37, 5, 2
45, 141, 13
141, 45, 9
45, 331, 6
331, 195, 5
122, 42, 2
4, 146, 19
3, 266, 1
125, 191, 5
191, 45, 9
10, 37, 2
5, 143, 4
191, 199, 1
5, 122, 3
122, 192, 1
122, 4, 19
174, 85, 2
196, 15, 2
7, 196, 1
174, 63, 6
33, 122, 2
331, 140, 1
197, 146, 1
45, 209, 1
33, 11, 1
196, 197, 3
221, 259, 1
259, 174, 1
174, 260, 1
260, 97, 1
97, 168, 1
168, 119, 50
119, 265, 6
119, 168, 46
119, 119, 2
102, 119, 2
119, 13, 1
265, 264, 1
264, 11, 1
45, 125, 3
199, 192, 2
3, 85, 4
85, 54, 6
122, 6, 1
3, 201, 7
191, 174, 2
45, 19, 5
174, 19, 3
196, 19, 58
19, 196, 71
120, 119, 2
7, 19, 2
196, 120, 4
4, 19, 24
10, 91, 7
5, 19, 6
19, 5, 10
19, 6, 3
19, 220, 8
220, 10, 2
220, 4, 47
19, 12, 1
12, 19, 2
6, 19, 8
19, 10, 2
3, 15, 1
15, 221, 1
221, 12, 2
12, 6, 1
5, 201, 4
200, 3, 3
196, 40, 36
40, 196, 12
40, 5, 4
40, 220, 5
40, 195, 22
195, 40, 8
85, 40, 5
40, 6, 5
220, 85, 5
85, 220, 1
118, 4, 4
192, 20, 2
20, 45, 6
37, 6, 3
85, 45, 3
5, 146, 5
174, 114, 2
120, 11, 5
11, 120, 1
195, 114, 13
195, 63, 9
5, 114, 13
63, 114, 8
221, 114, 3
183, 5, 14
114, 3, 22
66, 6, 23
41, 60, 20
60, 97, 20
97, 12, 20
12, 174, 21
175, 11, 24
201, 60, 7
60, 102, 5
6, 39, 11
39, 12, 7
12, 39, 7
3, 11, 11
45, 12, 4
12, 5, 10
102, 197, 13
197, 94, 2
5, 200, 3
200, 214, 1
214, 199, 1
199, 213, 9
213, 11, 4
199, 21, 2
21, 41, 1
4, 122, 8
122, 340, 1
340, 4, 1
199, 199, 6
102, 11, 3
175, 201, 14
196, 194, 7
194, 197, 7
122, 331, 6
7, 240, 5
200, 199, 5
21, 201, 1
201, 196, 1
175, 199, 3
199, 45, 8
54, 85, 7
63, 175, 27
201, 213, 3
6, 20, 2
20, 195, 1
114, 196, 1
201, 120, 18
39, 196, 6
340, 195, 2
240, 340, 1
340, 42, 1
91, 85, 17
85, 199, 1
202, 172, 1
172, 5, 1
5, 272, 1
197, 122, 1
21, 85, 1
140, 94, 2
94, 195, 2
195, 207, 2
207, 4, 2
175, 240, 2
4, 104, 1
104, 104, 2
104, 174, 1
6, 340, 2
340, 201, 1
201, 208, 1
208, 110, 1
110, 208, 1
208, 175, 9
175, 66, 2
66, 120, 1
114, 240, 1
5, 12, 3
12, 200, 1
199, 60, 4
60, 63, 1
63, 191, 1
141, 196, 14
196, 141, 2
45, 66, 6
66, 20, 6
20, 33, 6
140, 63, 8
6, 27, 8
5, 27, 8
12, 195, 9
41, 54, 6
54, 212, 6
212, 15, 6
15, 54, 6
221, 175, 41
6, 162, 2
162, 54, 6
54, 122, 6
199, 208, 2
143, 197, 3
4, 143, 3
143, 6, 3
175, 162, 95
162, 5, 2
3, 132, 3
132, 6, 2
175, 91, 1
66, 5, 1
54, 64, 1
64, 175, 1
132, 19, 1
175, 208, 7
60, 195, 4
5, 175, 129
4, 176, 9
176, 3, 7
3, 176, 109
176, 162, 108
176, 4, 2
162, 162, 29
176, 78, 1
10, 174, 4
10, 38, 12
192, 265, 2
265, 192, 2
6, 155, 1
331, 197, 1
91, 146, 1
146, 102, 10
4, 119, 13
168, 175, 5
175, 168, 3
119, 5, 3
221, 265, 206
7, 33, 3
195, 37, 1
37, 168, 1
195, 265, 6
78, 7, 1
37, 4, 1
265, 256, 74
265, 255, 3
265, 54, 7
195, 183, 4
122, 199, 1
91, 229, 10
229, 195, 10
195, 226, 10
226, 85, 9
226, 174, 1
39, 212, 2
212, 214, 2
214, 5, 4
6, 206, 5
206, 213, 2
213, 66, 2
66, 11, 1
3, 199, 3
91, 265, 4
265, 12, 1
12, 120, 5
85, 3, 2
125, 220, 3
201, 265, 4
331, 102, 4
102, 120, 6
63, 66, 1
199, 332, 1
332, 292, 1
292, 292, 14
292, 102, 1
7, 265, 3
6, 146, 7
240, 158, 2
265, 125, 1
66, 10, 1
211, 78, 1
221, 266, 1
60, 60, 10
60, 122, 2
102, 60, 5
60, 196, 1
10, 102, 2
60, 221, 2
221, 122, 3
122, 221, 1
122, 60, 1
195, 8, 1
8, 6, 2
10, 265, 1
174, 331, 4
331, 42, 1
199, 220, 1
199, 30, 2
30, 199, 1
78, 199, 1
102, 199, 2
42, 197, 1
78, 146, 4
195, 146, 9
265, 7, 7
240, 266, 1
208, 213, 1
213, 175, 1
91, 63, 2
240, 201, 2
33, 13, 2
78, 77, 2
77, 13, 2
13, 43, 2
43, 78, 1
43, 13, 1
240, 199, 4
13, 168, 17
33, 85, 1
7, 45, 4
4, 209, 1
125, 20, 7
114, 168, 1
6, 214, 2
214, 206, 1
206, 60, 1
60, 174, 2
7, 78, 5
3, 119, 2
119, 4, 1
78, 37, 1
37, 37, 1
37, 199, 1
213, 5, 8
78, 266, 2
168, 199, 2
197, 199, 4
142, 78, 70
243, 199, 1
141, 199, 1
125, 202, 1
202, 174, 1
192, 42, 1
168, 158, 2
158, 3, 1
146, 197, 1
196, 292, 4
292, 196, 3
117, 146, 1
265, 292, 10
292, 3, 14
331, 6, 2
331, 331, 7
6, 293, 1
293, 78, 1
78, 293, 1
293, 293, 4
293, 3, 1
268, 3, 1
3, 159, 2
197, 168, 4
168, 140, 2
140, 168, 2
146, 192, 3
146, 91, 1
13, 146, 3
13, 265, 3
206, 5, 2
168, 201, 3
340, 96, 1
96, 197, 1
168, 120, 4
120, 265, 3
85, 6, 1
265, 309, 74
309, 265, 77
102, 309, 5
309, 309, 17
309, 240, 1
33, 265, 15
309, 3, 233
3, 309, 11
265, 91, 9
91, 37, 1
60, 39, 3
39, 60, 3
200, 207, 2
196, 199, 2
194, 10, 1
221, 125, 2
159, 158, 1
158, 197, 1
6, 322, 1
322, 91, 1
85, 4, 1
85, 33, 1
168, 192, 7
168, 221, 25
196, 233, 1
233, 196, 1
3, 200, 1
120, 20, 1
199, 13, 6
39, 102, 2
102, 9, 1
9, 3, 1
221, 158, 1
265, 120, 2
119, 120, 4
168, 197, 2
265, 221, 211
163, 195, 1
192, 120, 2
